"Date","Open","High","Low","Close","Volume"
"2009-05-15",7.658,7.887,7.632,7.811,22598.45
"2009-05-14",7.641,7.726,7.564,7.658,17349.97
"2009-05-13",7.751,7.896,7.572,7.751,22316.75
"2009-05-12",7.436,7.734,7.334,7.734,25194.01
"2009-05-11",7.913,7.972,7.521,7.521,38392.03
"2009-05-08",7.76,8.006,7.683,7.913,28600.41
"2009-05-07",8.202,8.202,7.76,7.785,56424.82
"2009-05-06",7.947,8.321,7.947,8.168,44931.84
"2009-05-05",7.768,8.074,7.615,8.057,38788.11
"2009-05-04",7.53,7.785,7.411,7.7,35767.78
"2009-04-30",7.521,7.572,7.3,7.521,55417.43
"2009-04-29",6.875,7.215,6.875,7.215,25859.77
"2009-04-28",6.892,7.011,6.875,6.875,29306.46
"2009-04-27",7.862,7.862,7.241,7.241,43241.35
"2009-04-24",7.334,7.624,7.326,7.624,47119.99
"2009-04-23",7.53,7.743,7.258,7.258,67406.93
"2009-04-22",7.683,7.93,7.334,7.641,60548.11
"2009-04-21",7.215,7.555,7.13,7.555,47852.51
"2009-04-20",6.807,7.198,6.722,7.198,38481.65
"2009-04-17",6.764,7.053,6.705,6.858,32345.12
"2009-04-16",6.968,7.011,6.594,6.773,41622.76
"2009-04-15",6.637,7.028,6.594,6.943,40546.77
"2009-04-14",6.373,6.705,6.305,6.705,35380.28
"2009-04-13",6.449,6.517,6.279,6.381,34334.15
"2009-04-09",5.701,6.058,5.658,6.058,40297.03
"2009-04-08",5.777,6.058,5.684,5.769,31798.41
"2009-04-07",5.956,5.956,5.658,5.786,15244.73
"2009-04-03",5.65,5.854,5.582,5.786,20465.56
"2009-04-02",5.769,5.811,5.641,5.641,22130.34
"2009-04-01",5.633,5.854,5.53,5.701,26375.31
"2009-03-31",5.599,5.684,5.428,5.633,38609.51
"2009-03-30",5.701,5.82,5.616,5.718,31664.7
"2009-03-27",5.445,5.718,5.284,5.718,48284.72
"2009-03-26",5.403,5.488,5.267,5.445,28811.5
"2009-03-25",5.19,5.428,5.19,5.386,48191.22
"2009-03-24",5.25,5.318,5.139,5.173,23248.96
"2009-03-23",5.207,5.352,5.148,5.25,32661.38
"2009-03-20",5.292,5.36,5.156,5.19,54673.97
"2009-03-19",4.892,5.122,4.875,5.122,32693.92
"2009-03-18",5.011,5.114,4.824,4.875,43881.94
"2009-03-17",4.637,4.867,4.561,4.867,13679.89
"2009-03-16",4.595,4.663,4.475,4.637,18954.88
"2009-03-13",4.833,4.935,4.612,4.612,50676.07
"2009-03-11",4.85,4.85,4.756,4.85,15442.76
"2009-03-10",4.382,4.62,4.322,4.62,28853.8
"2009-03-09",4.595,4.637,4.288,4.399,43951.7
"2009-03-06",4.305,4.518,4.186,4.518,48914.48
"2009-03-05",4.305,4.305,4.254,4.305,55333.15
"2009-03-04",3.905,4.101,3.905,4.101,9636.37
"2009-03-03",3.744,3.956,3.684,3.905,14674.9
"2009-03-02",3.769,3.914,3.701,3.854,15102.57
"2009-02-27",3.735,3.82,3.701,3.769,29909.01
"2009-02-26",4.084,4.152,3.897,3.897,23223.1
"2009-02-25",4.127,4.161,3.905,4.101,28209.48
"2009-02-24",4.254,4.348,4.11,4.11,33239.06
"2009-02-23",4.169,4.339,4.152,4.322,23599.86
"2009-02-20",4.084,4.246,4.025,4.169,15274.57
"2009-02-19",4.076,4.144,4.007,4.076,16162.67
"2009-02-18",4.186,4.263,4.05,4.05,21753.01
"2009-02-17",4.441,4.484,4.263,4.263,31571.58
"2009-02-13",4.229,4.433,4.186,4.365,39925.59
"2009-02-12",4.212,4.263,4.076,4.22,29605.55
"2009-02-11",4.169,4.39,4.161,4.22,38458.41
"2009-02-10",4.254,4.356,4.135,4.254,28433.48
"2009-02-09",4.22,4.322,4.101,4.254,22972.46
"2009-02-06",4.033,4.203,4.016,4.161,18274.3
"2009-02-05",3.914,4.152,3.888,4.033,30763.5
"2009-02-04",3.837,3.99,3.837,3.956,18598.9
"2009-02-03",3.812,3.905,3.761,3.846,19687.31
"2009-02-02",3.905,3.905,3.684,3.812,15034.19
"2009-01-23",3.676,3.846,3.65,3.846,23683.28
"2009-01-22",3.71,3.718,3.633,3.659,6501.74
"2009-01-21",3.54,3.727,3.514,3.676,17117.59
"2009-01-20",3.548,3.574,3.505,3.557,4832.25
"2009-01-16",3.574,3.608,3.497,3.548,13139.48
"2009-01-15",3.488,3.599,3.488,3.523,6916.83
"2009-01-14",3.395,3.531,3.386,3.505,5396.93
"2009-01-13",3.471,3.557,3.395,3.395,9026.6
"2009-01-12",3.574,3.65,3.523,3.574,8998.49
"2009-01-09",3.471,3.557,3.463,3.557,9342.47
"2009-01-08",3.42,3.54,3.352,3.471,10506
"2009-01-07",3.403,3.505,3.403,3.463,9019.59
"2009-01-06",3.361,3.446,3.318,3.437,10342.36
"2009-01-05",3.344,3.378,3.259,3.327,9989.88
"2008-12-31",3.361,3.395,3.293,3.31,3122.8
"2008-12-30",3.335,3.463,3.284,3.352,8516.04
"2008-12-29",3.505,3.548,3.318,3.352,8655.44
"2008-12-26",3.352,3.531,3.335,3.497,10608.5
"2008-12-24",3.361,3.361,3.276,3.276,11370.74
"2008-12-23",3.625,3.684,3.446,3.446,15575.97
"2008-12-22",3.642,3.71,3.514,3.625,12100.32
"2008-12-19",3.616,3.744,3.505,3.65,15177.33
"2008-12-18",3.523,3.616,3.429,3.616,24274.63
"2008-12-17",3.318,3.446,3.225,3.446,21711.4
"2008-12-16",3.276,3.403,3.276,3.284,35061.81
"2008-11-28",3.548,3.565,3.446,3.446,50973.2
"2008-11-26",3.454,3.454,3.454,3.454,546.37
"2008-11-25",3.293,3.293,3.293,3.293,174
"2008-11-24",3.14,3.14,3.14,3.14,156.03
"2008-11-21",2.986,2.986,2.986,2.986,490.15
"2008-11-07",2.723,2.842,2.723,2.842,10878.06
"2008-11-06",2.587,2.723,2.587,2.706,2337.86
"2008-11-05",2.595,2.74,2.57,2.697,5388.63
"2008-11-04",2.757,2.757,2.595,2.612,7353.13
"2008-11-03",2.519,2.638,2.467,2.638,8235.29
"2008-10-31",2.442,2.51,2.382,2.51,3238.6
"2008-10-30",2.425,2.544,2.425,2.502,4188.67
"2008-10-29",2.519,2.578,2.425,2.425,4374.62
"2008-10-28",2.459,2.595,2.459,2.553,10372.18
"2008-10-27",2.672,2.74,2.587,2.587,8483
"2008-10-24",2.74,2.74,2.646,2.723,16105.17
"2008-10-23",2.578,2.612,2.51,2.612,6157.79
"2008-10-22",2.57,2.612,2.519,2.578,5555.9
"2008-10-21",2.595,2.629,2.553,2.561,5965.08
"2008-10-20",2.408,2.527,2.314,2.527,5647.49
"2008-10-17",2.502,2.502,2.348,2.408,6859.09
"2008-10-16",2.519,2.527,2.467,2.467,8095.99
"2008-10-15",2.553,2.638,2.553,2.595,3240.42
"2008-10-14",2.723,2.774,2.57,2.57,7312.53
"2008-10-13",2.595,2.689,2.57,2.689,7698.87
"2008-10-10",2.791,2.791,2.706,2.706,4488.49
"2008-10-09",2.961,2.961,2.808,2.85,2890.5
"2008-10-08",2.935,2.935,2.816,2.859,2828.48
"2008-10-07",2.833,2.986,2.833,2.935,3565.76
"2008-10-06",3.063,3.089,2.986,2.986,5141.03
"2008-09-26",3.063,3.182,2.986,3.14,8651.2
"2008-09-25",2.944,3.072,2.91,3.029,12838.76
"2008-09-24",3.021,3.021,3.021,3.021,2990
"2008-09-22",3.182,3.182,3.131,3.182,18189.49
"2008-09-19",3.029,3.029,3.029,3.029,2191.73
"2008-09-18",2.893,2.935,2.884,2.884,7976.49
"2008-09-17",3.148,3.216,2.995,3.038,9326.5
"2008-09-16",3.318,3.335,3.148,3.148,9836.9
"2008-09-12",3.31,3.378,3.31,3.31,10700.23
"2008-09-11",3.48,3.557,3.48,3.48,4944.4
"2008-09-10",3.642,3.735,3.471,3.659,4763.58
"2008-09-09",3.761,3.88,3.642,3.65,3544.99
"2008-09-08",3.871,4.067,3.837,3.837,2745
"2008-09-05",4.169,4.246,4.042,4.042,2443.08
"2008-09-04",4.161,4.297,4.093,4.254,1537.5
"2008-09-03",4.186,4.212,4.042,4.169,1663.01
"2008-09-02",4.152,4.28,4.127,4.178,3496.6
"2008-08-29",4.365,4.441,4.263,4.433,3060.92
"2008-08-28",4.382,4.509,4.254,4.271,2628.03
"2008-08-27",4.518,4.586,4.288,4.365,4411.43
"2008-08-26",4.671,4.671,4.518,4.518,1877.01
"2008-08-25",4.85,4.85,4.688,4.756,2292.77
"2008-08-22",4.595,4.909,4.578,4.85,3838.36
"2008-08-21",4.646,4.807,4.578,4.697,3595.09
"2008-08-20",4.484,4.705,4.322,4.705,5924.59
"2008-08-19",4.254,4.492,4.254,4.484,1941.71
"2008-08-18",4.595,4.748,4.475,4.475,4909
"2008-08-15",4.552,4.714,4.467,4.714,15476.11
"2008-08-14",4.339,4.612,4.254,4.492,5825.56
"2008-08-13",4.178,4.45,4.161,4.39,4241.16
"2008-08-12",4.467,4.467,4.382,4.382,6345.99
"2008-08-11",4.841,4.841,4.612,4.612,5512
"2008-08-08",5.105,5.114,4.85,4.85,5636
"2008-08-07",4.969,5.182,4.969,5.105,3538.34
"2008-08-06",5.36,5.36,5.02,5.097,11006.11
"2008-08-05",5.505,5.65,5.275,5.284,11712.01
"2008-08-04",5.19,5.522,5.19,5.513,18751.35
"2008-08-01",5.335,5.343,5.105,5.258,3304.8
"2008-07-31",5.411,5.522,5.241,5.275,3868.31
"2008-07-30",5.318,5.539,5.284,5.471,8041.82
"2008-07-29",5.343,5.411,5.224,5.284,5380.09
"2008-07-28",5.428,5.505,5.318,5.403,4963.97
"2008-07-25",5.326,5.445,5.258,5.36,7081.91
"2008-07-24",5.275,5.403,5.199,5.386,7489.98
"2008-07-23",5.241,5.267,5.156,5.19,4599.18
"2008-07-22",5.207,5.233,5.156,5.199,5604.08
"2008-07-21",4.986,5.233,4.986,5.207,5129.57
"2008-07-18",5.097,5.122,4.943,5.088,2981.79
"2008-07-17",4.969,5.105,4.935,4.986,4587.45
"2008-07-16",5.292,5.292,4.977,4.977,4693.33
"2008-07-15",5.445,5.488,5.156,5.241,5113.09
"2008-07-14",5.318,5.454,5.284,5.42,3765.12
"2008-07-11",5.471,5.471,5.224,5.394,6061.7
"2008-07-10",5.445,5.633,5.403,5.403,9267.99
"2008-07-09",5.386,5.599,5.318,5.556,8689.43
"2008-07-08",5.352,5.488,5.335,5.386,5624.58
"2008-07-07",5.148,5.343,5.148,5.335,7726.46
"2008-07-03",5.148,5.301,5.02,5.241,6466.41
"2008-07-02",5.377,5.386,5.114,5.19,7048.42
"2008-07-01",5.241,5.386,5.19,5.386,15794.25
"2008-06-30",5.105,5.275,4.858,5.131,4625.82
"2008-06-27",5.105,5.309,5.097,5.097,9431.21
"2008-06-26",5.42,5.437,5.241,5.36,8650.64
"2008-06-25",5.267,5.437,5.182,5.343,7919.17
"2008-06-24",4.926,5.182,4.926,5.182,5746.23
"2008-06-23",4.688,4.952,4.688,4.935,4415
"2008-06-20",4.756,5.08,4.756,4.824,13171.9
"2008-06-19",5.224,5.224,5.003,5.003,11509.34
"2008-06-18",5.148,5.36,5.028,5.267,34400.82
"2008-06-17",5.488,5.616,5.292,5.292,3378.85
"2008-06-16",5.641,5.871,5.445,5.573,5789.59
"2008-06-13",5.786,6.041,5.701,5.735,7897
"2008-06-12",5.828,6.041,5.709,5.752,11952
"2008-06-11",6.007,6.024,6.007,6.007,7311
"2008-06-10",6.364,6.5,6.322,6.322,2570
"2008-06-06",6.722,6.79,6.603,6.654,6826.2
"2008-06-05",6.858,6.892,6.688,6.73,9366.01
"2008-06-04",7.062,7.122,6.841,6.858,9855.4
"2008-06-03",6.909,7.096,6.815,6.951,11561.73
"2008-06-02",6.637,7.156,6.509,7.096,22944.01
"2008-05-30",6.858,6.9,6.62,6.815,13592.61
"2008-05-29",6.671,6.866,6.509,6.858,22828.7
"2008-05-28",6.398,6.543,6.237,6.543,11489.51
"2008-05-27",6.347,6.449,6.169,6.228,7517.36
"2008-05-23",5.913,6.22,5.828,6.22,15923.73
"2008-05-22",5.913,6.05,5.854,5.922,5726.97
"2008-05-21",5.709,6.041,5.573,5.956,7345.49
"2008-05-20",6.152,6.211,5.769,5.786,6979.97
"2008-05-19",6.152,6.194,6.041,6.075,4814.02
"2008-05-16",6.305,6.381,6.041,6.152,8261.1
"2008-05-15",6.228,6.432,6.228,6.347,8563.11
"2008-05-14",6.067,6.313,6.067,6.296,9846.02
"2008-05-13",6.211,6.313,6.041,6.16,10292.96
"2008-05-12",6.237,6.654,6.237,6.356,9253.69
"2008-05-09",6.339,6.551,6.262,6.458,14195.74
"2008-05-08",5.964,6.347,5.964,6.296,10502.85
"2008-05-07",6.424,6.424,6.05,6.152,17620.91
"2008-05-05",6.288,6.288,6.135,6.288,20522.14
"2008-04-30",5.828,5.99,5.641,5.99,20690.9
"2008-04-29",5.428,5.701,5.377,5.701,17650.2
"2008-04-28",5.565,5.599,5.369,5.428,15172.9
"2008-04-25",5.633,5.752,5.496,5.65,17149.96
"2008-04-24",5.496,5.496,5.411,5.496,15634.58
"2008-04-23",5.003,5.301,5.003,5.233,9077.34
"2008-04-22",5.241,5.241,4.977,5.046,12439.34
"2008-04-21",5.633,5.633,5.241,5.241,7306.02
"2008-04-18",5.573,5.616,5.513,5.513,9327.72
"2008-04-17",5.803,5.956,5.803,5.803,13824.64
"2008-04-16",6.211,6.22,6.109,6.109,9619.73
"2008-04-14",6.747,6.934,6.364,6.432,13966.58
"2008-04-11",6.543,6.671,6.543,6.671,7844.47
"2008-04-10",6.262,6.364,6.135,6.356,3386
"2008-04-09",6.449,6.79,6.254,6.262,7224.5
"2008-04-08",6.483,6.747,6.424,6.586,7277.38
"2008-04-07",6.05,6.432,5.998,6.432,8020.43
"2008-04-03",6.322,6.322,6.015,6.126,13208.23
"2008-04-02",6.492,6.747,6.33,6.33,10581.48
"2008-04-01",7.019,7.139,6.662,6.662,10105.95
"2008-03-31",7.139,7.207,6.968,7.011,4012.46
"2008-03-28",7.147,7.36,6.849,7.326,9828.96
"2008-03-27",7.555,7.649,7.207,7.207,7471.18
"2008-03-26",7.658,7.692,7.555,7.59,4620.89
"2008-03-25",7.47,7.7,7.326,7.641,4017.47
"2008-03-24",7.743,7.87,7.377,7.496,6301.21
"2008-03-20",7.504,7.7,7.198,7.624,9655.18
"2008-03-19",7.368,7.658,7.224,7.572,12219.37
"2008-03-18",7.726,7.819,7.607,7.607,4402.02
"2008-03-17",8.432,8.491,8.006,8.006,7061.64
"2008-03-14",8.5,8.594,8.321,8.423,4024.22
"2008-03-13",8.679,8.721,8.423,8.585,6960.24
"2008-03-12",8.832,8.993,8.645,8.696,6591.32
"2008-03-11",8.525,8.823,8.517,8.772,5255.15
"2008-03-10",8.993,8.993,8.602,8.653,8667.88
"2008-03-07",9.257,9.257,8.934,9.053,15995.34
"2008-03-06",8.764,9.13,8.704,9.13,12581.31
"2008-03-05",8.67,8.84,8.559,8.696,8490.6
"2008-03-04",8.874,8.951,8.636,8.67,15085.08
"2008-03-03",8.687,8.917,8.628,8.866,13974.56
"2008-02-29",8.849,8.849,8.687,8.772,6887.6
"2008-02-28",8.704,8.789,8.619,8.704,5012.33
"2008-02-27",8.576,8.789,8.474,8.764,4434.96
"2008-02-26",8.594,8.755,8.347,8.508,7392.33
"2008-02-25",8.747,8.934,8.347,8.355,9448.13
"2008-02-22",9.147,9.206,8.696,8.789,6962.95
"2008-02-21",9.181,9.232,8.917,9.147,7946.18
"2008-02-20",9.342,9.427,9.147,9.189,6845.36
"2008-02-19",9.113,9.393,9.113,9.325,8432.61
"2008-02-15",9.121,9.121,8.772,8.959,5683.59
"2008-02-14",9.053,9.223,9.053,9.189,4176.16
"2008-02-13",9.095,9.223,8.806,9.044,3609.34
"2008-02-05",9.002,9.164,8.772,9.121,6260.58
"2008-02-04",8.636,8.9,8.576,8.9,7858.81
"2008-02-01",9.019,9.019,8.474,8.474,10445.89
"2008-01-31",9.019,9.206,8.832,8.917,5268.11
"2008-01-30",9.061,9.317,8.747,9.019,6708.64
"2008-01-29",9.147,9.402,8.934,9.002,13873.24
"2008-01-28",9.785,9.887,9.402,9.402,7118
"2008-01-25",9.819,10.091,9.615,9.895,10205.95
"2008-01-24",9.759,9.963,9.487,9.768,13077.49
"2008-01-23",9.444,9.87,9.368,9.717,22538.9
"2008-01-22",10.21,10.363,9.861,9.861,8578.08
"2008-01-18",10.814,11.027,10.687,10.925,10226.99
"2008-01-17",11.367,11.418,10.797,10.848,21512.16
"2008-01-16",11.299,11.657,11.223,11.367,18719.11
"2008-01-15",11.486,11.708,11.214,11.299,19958.09
"2008-01-14",10.916,11.469,10.891,11.469,23574
"2008-01-11",11.044,11.163,10.721,10.925,10397.11
"2008-01-10",10.925,11.223,10.84,11.044,17701.33
"2008-01-09",10.695,10.925,10.636,10.925,11858.26
"2008-01-08",11.316,11.316,10.704,10.738,23707
"2008-01-07",11.469,11.469,11.146,11.265,15564.16
"2008-01-04",11.282,11.359,11.086,11.308,12154.7
"2008-01-03",10.984,11.308,10.916,11.274,16299.5
"2008-01-02",10.729,11.146,10.474,11.035,11874.82
"2007-12-28",10.806,11.078,10.729,10.772,12728.72
"2007-12-27",10.491,10.831,10.491,10.755,14670.06
"2007-12-26",10.636,10.789,10.414,10.508,13449.65
"2007-12-24",10.431,10.636,10.295,10.423,13178.83
"2007-12-21",10.687,10.687,10.304,10.414,15276.52
"2007-12-19",10.117,10.508,10.023,10.508,22455.52
"2007-12-18",9.546,10.006,9.546,10.006,9590.88
"2007-12-17",10.048,10.125,9.512,9.529,11728.01
"2007-12-14",9.861,10.014,9.768,9.972,6920.72
"2007-12-13",10.287,10.525,9.946,9.946,9120.42
"2007-12-12",10.38,10.406,10.117,10.287,14403.2
"2007-12-11",10.253,10.465,10.125,10.372,12643.39
"2007-12-10",9.734,10.38,9.734,10.278,11680.23
"2007-12-07",9.87,10.031,9.785,10.023,5358.09
"2007-12-06",10.04,10.057,9.768,9.878,5628.96
"2007-12-05",10.04,10.117,9.785,10.091,5872
"2007-12-04",9.921,10.099,9.785,9.887,4484.13
"2007-12-03",9.785,10.065,9.785,10.065,5041.09
"2007-11-30",9.819,10.091,9.64,9.725,5364.07
"2007-11-29",9.683,9.87,9.504,9.819,5097.76
"2007-11-28",9.742,10.031,9.461,9.529,5520.08
"2007-11-27",10.023,10.065,9.734,9.734,5365.58
"2007-11-26",10.108,10.457,9.955,10.065,7943.41
"2007-11-23",10.287,10.287,9.853,10.04,8205.33
"2007-11-21",10.78,11.197,10.78,10.916,4135.87
"2007-11-20",10.882,11.01,10.721,10.874,4642.14
"2007-11-19",10.457,10.908,10.38,10.789,7508.65
"2007-11-16",10.618,10.618,10.202,10.389,7428
"2007-11-15",10.576,10.882,10.55,10.695,4322.67
"2007-11-14",10.593,11.01,10.219,10.857,5754.23
"2007-11-13",10.644,11.027,10.372,10.593,5765.49
"2007-11-12",11.103,11.103,10.695,10.695,9240.56
"2007-11-09",11.359,11.742,11.129,11.257,14074.81
"2007-11-08",12.337,12.337,11.716,11.716,9487.29
"2007-11-07",11.861,12.329,11.742,12.329,16904.46
"2007-11-06",11.759,11.912,11.58,11.742,7861.92
"2007-11-05",11.835,12.15,11.597,11.759,10124.64
"2007-11-02",12.405,12.405,11.571,11.844,42272.8
"2007-11-01",11.818,11.818,11.818,11.818,2125.57
"2007-10-31",11.257,11.257,11.257,11.257,2774.35
"2007-10-30",10.21,10.721,10.21,10.721,6208.07
"2007-10-29",9.785,10.21,9.785,10.21,9281.74
"2007-10-26",9.87,10.074,9.717,9.725,15302.74
"2007-10-25",10.763,10.763,10.227,10.227,14384.53
"2007-10-24",10.721,11.018,10.721,10.763,6383.15
"2007-10-23",10.763,11.146,10.414,10.721,14898.87
"2007-10-22",11.401,11.401,10.916,10.959,8811.21
"2007-10-19",11.452,11.725,11.103,11.308,8979.29
"2007-10-18",11.189,11.759,11.018,11.563,22229.68
"2007-10-17",11.486,11.725,11.103,11.197,11025.12
"2007-10-16",11.997,11.997,11.52,11.571,14781.1
"2007-10-15",10.899,11.452,10.636,11.452,12491.31
"2007-10-12",11.418,11.648,10.831,10.908,27685.29
"2007-10-11",11.895,11.912,11.376,11.401,32274.68
"2007-10-10",12.312,12.584,11.869,11.903,16704.77
"2007-10-09",12.499,12.575,12.176,12.295,10697.18
"2007-10-08",12.661,12.661,12.38,12.499,16542.44
"2007-09-28",12.295,12.712,12.261,12.422,15097.69
"2007-09-27",12.235,12.592,12.176,12.295,12117.19
"2007-09-26",12.218,12.558,12.193,12.312,11083.05
"2007-09-25",12.661,12.669,12.099,12.286,21931.44
"2007-09-24",12.661,12.746,12.337,12.533,16940.57
"2007-09-21",12.848,13.12,12.354,12.55,18498.21
"2007-09-20",12.729,13.375,12.601,12.992,31170.1
"2007-09-19",12.337,13.52,12.337,12.737,49847.17
"2007-09-18",13.443,13.443,12.984,12.984,22557
"2007-09-17",14.201,14.311,13.664,13.664,49649.94
"2007-09-14",13.869,14.456,13.596,14.388,24790.87
"2007-09-13",13.716,13.954,13.12,13.784,30254.38
"2007-09-12",12.941,13.775,12.848,13.443,27764.71
"2007-09-11",13.35,13.954,13.069,13.29,32412.92
"2007-09-10",12.643,13.29,12.286,13.29,35006.27
"2007-09-07",12.873,13.035,12.439,12.661,29503.85
"2007-09-06",12.712,13.333,12.712,12.831,20123.4
"2007-09-05",12.763,12.992,12.516,12.72,24154
"2007-08-31",12.269,12.278,12.056,12.278,28032.27
"2007-08-30",11.189,11.691,11.189,11.691,13136.8
"2007-08-29",11.503,11.852,11.112,11.138,21918.51
"2007-08-28",11.895,12.107,11.571,11.699,25489.87
"2007-08-27",11.988,12.252,11.784,11.895,35335.56
"2007-08-24",11.869,12.218,11.699,11.716,25829.53
"2007-08-23",11.316,11.861,11.316,11.64,23542.7
"2007-08-22",11.24,11.648,11.231,11.299,27714.18
"2007-08-21",12.031,12.031,11.291,11.486,40006.7
"2007-08-20",11.674,11.682,11.274,11.682,7672.72
"2007-08-17",10.601,11.129,10.465,11.129,52760.35
"2007-08-16",10.976,10.976,10.465,10.601,71213.4
"2007-08-15",10.448,10.457,10.448,10.457,12465.58
"2007-08-14",9.521,9.955,9.223,9.955,38295.25
"2007-08-13",9.147,9.487,8.73,9.478,27037.65
"2007-08-10",9.683,9.683,9.189,9.189,29606.41
"2007-08-09",9.674,9.836,9.461,9.674,29267.25
"2007-08-08",9.657,9.87,9.444,9.589,31087.28
"2007-08-07",9.895,10.099,9.742,9.938,26512.61
"2007-08-06",10.202,10.202,9.827,10.082,36159.61
"2007-08-03",9.615,10.031,9.615,10.031,38688.2
"2007-08-02",9.461,9.683,9.113,9.555,28124.8
"2007-08-01",9.963,10.202,9.461,9.461,35784.4
"2007-07-31",9.997,10.151,9.827,9.963,27254.82
"2007-07-30",9.776,10.21,9.615,9.997,33275.21
"2007-07-27",9.529,9.997,9.402,9.87,29755.89
"2007-07-26",9.64,9.861,9.359,9.615,24052.5
"2007-07-25",9.538,9.785,9.495,9.7,20376.42
"2007-07-24",9.113,9.751,9.078,9.597,42384.64
"2007-07-23",9.104,9.325,9.002,9.283,31855.15
"2007-07-20",8.636,8.993,8.542,8.993,23580.61
"2007-07-19",8.917,8.917,8.474,8.568,14002.75
"2007-07-18",8.576,8.806,8.423,8.645,17458.66
"2007-07-17",8.296,8.662,8.296,8.525,12108.67
"2007-07-16",8.636,8.764,8.321,8.321,14857.24
"2007-07-13",8.73,8.738,8.423,8.551,13086.4
"2007-07-12",8.245,8.645,8.245,8.645,32760.09
"2007-07-11",7.964,8.381,7.853,8.236,20054.26
"2007-07-10",8.568,8.602,8.066,8.066,24265.71
"2007-07-09",8.304,8.594,8.168,8.491,24885.28
"2007-07-06",7.93,8.415,7.93,8.321,45451.35
"2007-07-05",8.347,8.508,8.347,8.347,20674
"2007-07-03",9.249,9.359,9.249,9.249,29445
"2007-07-02",9.734,9.734,9.734,9.734,2668
"2007-06-28",10.04,10.636,9.921,10.244,47742.13
"2007-06-27",9.861,10.253,9.683,10.125,30327.61
"2007-06-26",9.87,9.921,9.691,9.81,39016.7
"2007-06-25",10.806,11.206,10.202,10.202,49971.63
"2007-06-22",10.916,11.274,10.55,10.738,67988.4
"2007-06-21",10.168,10.763,10.108,10.763,49257.23
"2007-06-20",10.933,10.933,10.074,10.253,86634.14
"2007-06-19",10.414,10.414,10.414,10.414,4506.32
"2007-06-18",9.921,9.921,9.921,9.921,5684.05
"2007-06-15",9.606,9.683,9.232,9.444,38896.35
"2007-06-14",9.946,10.21,9.563,9.708,45134.72
"2007-06-13",9.359,9.802,9.121,9.802,65548.95
"2007-06-12",9.955,10.04,9.334,9.334,57224.09
"2007-06-11",10.023,10.185,9.785,9.827,41937.18
"2007-06-08",9.572,9.989,9.572,9.827,42122.73
"2007-06-07",9.181,9.572,9.104,9.521,55769.54
"2007-06-06",9.266,9.649,9.266,9.283,112289.5
"2007-06-05",9.751,9.751,9.751,9.751,600
"2007-06-04",10.261,10.261,10.261,10.261,1217
"2007-06-01",10.797,11.044,10.797,10.797,31609
"2007-05-31",11.367,11.571,11.367,11.367,23331
"2007-05-30",12.38,12.848,11.963,11.963,38023.24
"2007-05-25",12.507,13.171,12.303,12.592,57321.43
"2007-05-24",13.197,13.197,12.039,12.592,142275.93
"2007-05-23",12.567,12.567,12.567,12.567,3358.18
"2007-05-22",11.971,11.971,11.971,11.971,7343.78
"2007-05-21",10.601,11.401,10.516,11.401,51875.2
"2007-05-18",10.431,10.857,10.304,10.857,80048.06
"2007-05-17",10.21,10.499,10.082,10.338,43551.01
"2007-05-16",10.014,10.278,9.623,10.261,44841.81
"2007-05-15",10.627,10.627,10.04,10.04,68765.15
"2007-05-11",9.538,10.142,9.359,10.142,66009.7
"2007-05-10",9.734,9.87,9.495,9.657,49325.97
"2007-05-09",9.615,9.938,9.274,9.768,56917.12
"2007-05-08",9.529,9.768,9.189,9.657,67335.49
"2007-04-30",9.342,9.572,8.849,9.478,83608.96
"2007-04-26",9.113,9.113,8.934,9.113,65332.52
"2007-04-25",8.313,8.679,8.313,8.679,29391.32
"2007-04-24",8.525,8.576,8.185,8.262,59929.68
"2007-04-23",8.628,8.679,8.406,8.5,65650.91
"2007-04-20",8.168,8.594,8.168,8.542,48198.29
"2007-04-19",8.679,8.976,8.194,8.194,61019.87
"2007-04-18",8.219,8.628,8.109,8.628,69609.64
"2007-04-17",8.177,8.279,7.896,8.219,70384.63
"2007-04-16",7.896,8.16,7.862,8.083,64311.73
"2007-04-13",7.649,8.04,7.581,7.845,92760.67
"2007-04-12",7.402,7.717,7.36,7.658,46122.74
"2007-04-11",7.326,7.411,7.198,7.368,39631.99
"2007-04-10",7.581,7.658,7.258,7.394,41737.01
"2007-04-09",7.572,7.709,7.53,7.572,33733.58
"2007-04-05",7.309,7.683,7.309,7.607,29535.49
"2007-04-04",7.632,7.632,7.479,7.581,26453.21
"2007-04-03",7.658,7.811,7.453,7.641,32018.32
"2007-04-02",7.283,7.666,7.232,7.666,37397.44
"2007-03-30",7.053,7.445,6.892,7.326,31221.21
"2007-03-29",7.521,7.521,7.181,7.181,48295.82
"2007-03-28",7.794,7.904,7.513,7.555,60511.89
"2007-03-27",7.896,7.998,7.666,7.904,57352.92
"2007-03-26",8.16,8.16,7.658,7.981,80851.19
"2007-03-23",7.913,8.049,7.555,7.777,83710.29
"2007-03-22",8.126,8.406,7.743,7.955,134370.53
"2007-03-21",7.658,8.04,7.658,8.04,74667.06
"2007-03-20",7.283,7.658,7.215,7.658,51785.94
"2007-03-19",6.722,7.3,6.705,7.292,51448.07
"2007-03-16",6.773,7.079,6.637,7.045,55407.03
"2007-03-15",6.551,6.909,6.551,6.781,36126.7
